INTERCEPT	0.14176962923379616
 25	5.418840607796598	-0.05392010847248636
 25 	5.418840607796598	-0.05392010847248636
 30	4.571542747409394	-0.06439388305361703
 300	4.571542747409394	-0.06439388305361703
 3000	4.571542747409394	-0.06439388305361703
 32	5.418840607796598	0.05299155915920755
 32.	5.418840607796598	0.05299155915920755
 32. 	5.418840607796598	0.05299155915920755
 48	4.908014984030608	0.08823842248780141
 482	4.908014984030608	0.08823842248780141
 4829	4.908014984030608	0.08823842248780141
 49	5.418840607796598	0.0450452040498936
 499	5.418840607796598	0.0450452040498936
 499 	5.418840607796598	0.0450452040498936
 4p	4.119557623666337	0.10466553492532107
 4pm	4.119557623666337	0.10466553492532107
 4pm 	4.908014984030608	0.06747756606680781
 4pm,	4.571542747409394	0.053297517188667695
 5-	4.908014984030608	0.03517372930416944
 5-7	4.908014984030608	0.03517372930416944
 5-7 	4.908014984030608	0.03517372930416944
 50	3.9525035390031706	-0.21155662676017006
 500	3.9525035390031706	-0.21155662676017006
 5000	3.9525035390031706	-0.21155662676017006
 54	5.131158535344817	0.08071349795957254
 54,	5.131158535344817	0.08071349795957254
 54,2	5.131158535344817	0.08071349795957254
 5t	4.571542747409394	0.08838869421756201
 5th	4.571542747409394	0.08838869421756201
 5th 	4.571542747409394	0.08838869421756201
 6p	5.131158535344817	0.05194589565252722
 6pm	5.131158535344817	0.05194589565252722
 6pm.	5.131158535344817	0.05194589565252722
 8?	5.418840607796598	0.06997483698754675
 8? 	5.418840607796598	0.06997483698754675
 99	4.725693427236653	-0.09681852385176556
 999	4.725693427236653	-0.09681852385176556
 999 	5.131158535344817	-0.06416341175644533
 9999	5.418840607796598	-0.04325872643532636
 a 	2.4399154525589886	-0.1678293610167925
 a/	4.571542747409394	0.07344850943486395
 a/c	4.571542747409394	0.07344850943486395
 a/c 	4.571542747409394	0.07344850943486395
 aa	2.853891250335061	-0.20056548833415
 aa 	4.725693427236653	0.15556797762775523
 aad	4.725693427236653	-0.07716575992904777
 aadh	4.725693427236653	-0.07716575992904777
 aai	4.438011354784871	-0.07188840951407936
 aaiy	4.438011354784871	-0.07188840951407936
 aap	3.0517169936649813	-0.22462417471551369
 aap 	4.725693427236653	-0.024435492432816282
 aapk	3.0834656919795616	-0.21101716008408833
 ab	3.0834656919795616	-0.030368864907573286
 ab 	5.418840607796598	0.06196892378414674
 abh	3.627081138568543	-0.08935241600505346
 abhi	3.627081138568543	-0.08935241600505346
 abo	4.0325462466767075	0.013509165081347403
 abou	4.0325462466767075	0.013509165081347403
 ac	3.0209453349982276	-0.06639491434928484
 acc	3.2216160304603783	-0.12549367379117968
 acco	3.2593563584432257	-0.1381823958518891
 act	4.438011354784871	0.07533723802466785
 acti	4.438011354784871	0.07533723802466785
 ad	5.418840607796598	0.01609258968428807
 add	5.418840607796598	0.01609258968428807
 addr	5.418840607796598	0.01609258968428807
 af	4.438011354784871	0.06839854512423908
 aft	4.438011354784871	0.06839854512423908
 afte	4.438011354784871	0.06839854512423908
 ag	3.627081138568543	-0.03686732939769889
 aga	4.214867803470662	-0.09575610141832834
 agai	4.725693427236653	-0.06064472254432294
 agar	4.908014984030608	-0.04851901761088553
 agl	5.131158535344817	0.05923616199398026
 agle	5.131158535344817	0.05923616199398026
 ago	4.908014984030608	0.03517372930416944
 ago 	4.908014984030608	0.03517372930416944
 al	3.9525035390031706	-0.024215074673589094
 all	4.571542747409394	-0.0672466173617304
 allo	4.571542747409394	-0.0672466173617304
 alr	4.725693427236653	0.04387754652524843
 alre	4.725693427236653	0.04387754652524843
 alw	4.908014984030608	-0.0034433458889841936
 alwa	4.908014984030608	-0.0034433458889841936
 am	3.5217206229107165	0.04286746257651892
 am.	4.908014984030608	0.061867127510551415
 am. 	4.908014984030608	0.061867127510551415
 ama	4.571542747409394	0.07344850943486395
 amaz	4.571542747409394	0.07344850943486395
 amo	4.214867803470662	-0.06954312472674146
 amou	4.214867803470662	-0.06954312472674146
 an	2.585627263740382	0.11506152190477165
 an 	4.725693427236653	0.04387754652524843
 and	2.962104834975294	0.00346616440420826
 and 	2.962104834975294	0.00346616440420826
 any	3.339399066116762	0.11369107271975716
 any 	5.131158535344817	0.03240399920206185
 anyo	4.908014984030608	0.08823842248780141
 anyt	3.6842395524084917	0.03592793823055636
 ap	3.627081138568543	0.195567534307327
 app	3.627081138568543	0.195567534307327
 app.	4.438011354784871	0.09859915959552398
 appo	4.119557623666337	0.13059714784964582
 ar	3.0209453349982276	-0.10946567572930213
 are	4.214867803470662	-0.06954312472674146
 are 	4.214867803470662	-0.06954312472674146
 arr	3.339399066116762	-0.06590668186867187
 arre	3.8094026953624978	-0.15751772630829652
 arri	4.214867803470662	0.09109858207610723
 as	4.438011354784871	0.07072495495276163
 as 	4.571542747409394	0.04633869963402709
 at	3.4264104431063918	0.0833522575149488
 at 	3.9525035390031706	0.031125678793037737
 att	4.214867803470662	0.06934081439380795
 atte	4.214867803470662	0.06934081439380795
 au	4.119557623666337	-0.13826134421157532
 aur	4.119557623666337	-0.13826134421157532
 aur 	4.119557623666337	-0.13826134421157532
 av	3.573013917298267	-0.01806461749069171
 avo	3.627081138568543	-0.03239650846577212
 avoi	3.627081138568543	-0.03239650846577212
 b4	5.418840607796598	0.05299155915920755
 b4 	5.418840607796598	0.05299155915920755
 ba	2.6462518855568167	-0.008214755416656798
 bac	5.418840607796598	0.01609258968428807
 back	5.418840607796598	0.01609258968428807
 bal	4.320228319128488	0.10297865224213106
 bal 	4.571542747409394	0.07344850943486395
 bala	5.418840607796598	0.042104017765271
 ban	2.9065349838204835	0.01284341303643839
 band	4.571542747409394	-0.07652669136915453
 bank	3.1162555148025524	0.07959403928601236
 bat	4.320228319128488	-0.1483101673398467
 bata	4.320228319128488	-0.1483101673398467
 be	2.1999647829283973	0.10325164596634437
 be 	3.9525035390031706	0.041560339285231264
 bec	4.438011354784871	-0.05587604237240786
 beca	4.438011354784871	-0.05587604237240786
 bee	3.2216160304603783	0.15474718559347878
 been	3.2216160304603783	0.15474718559347878
 bef	3.3819586805355577	-0.04707382331020004
 befo	3.3819586805355577	-0.04707382331020004
 beh	4.725693427236653	-0.08439605382234314
 beha	4.725693427236653	-0.08439605382234314
 bei	5.131158535344817	0.03240399920206185
 bein	5.131158535344817	0.03240399920206185
 bet	4.438011354784871	0.11733046184024437
 beta	5.131158535344817	0.06511018169682577
 betw	4.908014984030608	0.06747756606680781
 bh	4.320228319128488	-0.12912184970816562
 bhe	4.320228319128488	-0.12912184970816562
 bhej	4.320228319128488	-0.12912184970816562
 bi	3.472930458741285	0.07848453253137237
 bik	4.908014984030608	0.05031670231224549
 bike	4.908014984030608	0.05031670231224549
 bil	3.6842395524084917	0.045489269939104515
 bill	3.6842395524084917	0.045489269939104515
 bl	3.878395566849449	0.06132377077944366
 blo	3.878395566849449	0.06132377077944366
 bloc	3.878395566849449	0.06132377077944366
 bo	4.119557623666337	-0.019343263520231302
 bol	4.571542747409394	-0.06305212938987831
 bol 	4.571542747409394	-0.06305212938987831
 boo	4.908014984030608	0.04464741616697066
 book	4.908014984030608	0.04464741616697066
 br	3.7448641742249262	0.10028020197196234
 bra	4.214867803470662	0.03137344107686771
 bran	4.214867803470662	0.03137344107686771
 bro	4.571542747409394	0.08838869421756201
 broa	4.571542747409394	0.08838869421756201
 bu	4.725693427236653	-0.10038641625568927
 bur	5.131158535344817	-0.05050601033617267
 bure	5.131158535344817	-0.05050601033617267
 bus	5.418840607796598	-0.061773057457891765
 busy	5.418840607796598	-0.061773057457891765
 by	3.5217206229107165	0.14556140226323339
 by 	3.5217206229107165	0.14556140226323339
 c0	5.131158535344817	-0.03461227672084754
 c0n	5.418840607796598	-0.003190087880172853
 ca	2.074801639974391	-0.07121032421487598
 cal	2.3127602770737417	-0.009204495527349145
 call	2.3127602770737417	-0.009204495527349145
 cam	4.725693427236653	0.03713003736838774
 camp	4.908014984030608	0.05746862259025901
 can	3.878395566849449	-0.06575915805947026
 can 	3.878395566849449	-0.06575915805947026
 car	3.298577071596507	0.13431685798296736
 card	3.573013917298267	0.1383132120392567
 care	4.571542747409394	0.009184778872981341
 cas	3.627081138568543	-0.19929490695369037
 case	3.8094026953624978	-0.15544851177593472
 cash	5.131158535344817	-0.07255370212946877
 cb	4.214867803470662	-0.11049129099949638
 cbi	4.214867803470662	-0.11049129099949638
 cbi 	4.214867803470662	-0.11049129099949638
 ce	5.131158535344817	0.05194589565252722
 cen	5.131158535344817	0.05194589565252722
 cent	5.131158535344817	0.05194589565252722
 ch	4.571542747409394	0.06490816576294735
 cha	5.131158535344817	0.03410319126509913
 chah	5.131158535344817	0.03410319126509913
 che	5.131158535344817	0.03875057105766574
 chec	5.131158535344817	0.03875057105766574
 ci	5.131158535344817	0.03875057105766574
 cit	5.131158535344817	0.03875057105766574
 city	5.131158535344817	0.03875057105766574
 cl	3.0517169936649813	-0.18195787253988474
 cla	4.908014984030608	-0.08801793822315811
 clai	4.908014984030608	-0.08801793822315811
 cle	4.571542747409394	0.053297517188667695
 clea	4.571542747409394	0.053297517188667695
 cli	3.4264104431063918	-0.07586235058496205
 clic	4.571542747409394	-0.07908556389878345
 clie	4.214867803470662	-0.06954312472674146
 clin	4.571542747409394	0.053297517188667695
 clo	3.7448641742249262	-0.11687462545969267
 clos	3.7448641742249262	-0.11687462545969267
 co	2.213387803260538	-0.018253353290039978
 coa	5.418840607796598	0.05299155915920755
 coac	5.418840607796598	0.05299155915920755
 com	3.573013917298267	-0.12723593017529355
 comm	4.438011354784871	-0.05587604237240786
 comp	4.119557623666337	-0.05986644881589579
 con	2.667305294754649	0.022170825655953075
 conf	3.3819586805355577	0.12599575291868037
 conn	4.320228319128488	-0.0795932109968374
 cont	3.878395566849449	-0.05490640485200288
 conv	5.418840607796598	0.042104017765271
 coo	4.908014984030608	-0.04851901761088553
 coop	4.908014984030608	-0.04851901761088553
 cou	3.9525035390031706	0.09129403680824194
 cour	3.9525035390031706	0.09129403680824194
 cr	4.214867803470662	0.030299658463913123
 cre	4.320228319128488	0.06594664111732133
 cred	4.320228319128488	0.06594664111732133
 cu	3.2593563584432257	-0.20734219264437675
 cus	3.627081138568543	-0.16391170911563685
 cust	3.627081138568543	-0.16391170911563685
 cut	4.320228319128488	-0.0795932109968374
 cut 	4.320228319128488	-0.0795932109968374
 cv	5.131158535344817	-0.06834480556008539
 cvv	5.131158535344817	-0.06834480556008539
 cvv 	5.131158535344817	-0.06834480556008539
 cy	4.908014984030608	0.04464741616697066
 cyl	4.908014984030608	0.04464741616697066
 cyli	4.908014984030608	0.04464741616697066
 da	3.4264104431063918	-0.08471026824899573
 daa	5.418840607796598	-0.04325872643532636
 daal	5.418840607796598	-0.04325872643532636
 dai	5.131158535344817	-0.06416341175644533
 dail	5.131158535344817	-0.06416341175644533
 dat	5.418840607796598	0.042104017765271
 data	5.418840607796598	0.042104017765271
 day	3.878395566849449	-0.021787085374087158
 days	3.878395566849449	-0.021787085374087158
 de	2.474401628630157	0.12101729799395465
 deb	3.7448641742249262	0.07508385644376225
 debi	3.7448641742249262	0.07508385644376225
 del	3.573013917298267	0.16254079613674668
 deli	3.627081138568543	0.19045058942229373
 den	4.571542747409394	0.053297517188667695
 dent	4.571542747409394	0.053297517188667695
 dep	4.571542747409394	-0.06690245731006512
 depa	4.571542747409394	-0.06690245731006512
 des	5.131158535344817	0.03240399920206185
 desk	5.131158535344817	0.03240399920206185
 det	3.9525035390031706	-0.05014281918517469
 deta	4.119557623666337	-0.06449617172404853
 dete	5.418840607796598	0.01609258968428807
 di	3.1162555148025524	-0.08078870101039802
 dia	5.131158535344817	0.05194589565252722
 diag	5.131158535344817	0.05194589565252722
 dig	5.418840607796598	-0.04627550296416935
 digi	5.418840607796598	-0.04627550296416935
 dir	5.131158535344817	-0.0548010674407992
 dire	5.131158535344817	-0.0548010674407992
 dis	3.6842395524084917	-0.12862000633666354
 disc	3.7448641742249262	-0.10681637782445993
 diy	4.725693427236653	0.08545056324157017
 diya	4.725693427236653	0.08545056324157017
 do	2.390318511419616	-0.12526474044453823
 do 	3.4264104431063918	-0.1396155474611183
 do,	5.131158535344817	0.05923616199398026
 do, 	5.131158535344817	0.05923616199398026
 doc	4.119557623666337	-0.05592871604934513
 doct	5.418840607796598	0.0406500425681005
 docu	4.320228319128488	-0.09106177829953367
 doe	4.438011354784871	-0.05587604237240786
 does	4.438011354784871	-0.05587604237240786
 doi	4.908014984030608	0.03517372930416944
 doin	4.908014984030608	0.03517372930416944
 don	3.7448641742249262	0.03501378003627941
 don'	3.8094026953624978	-0.1438033743782657
 dow	3.878395566849449	-0.004240698912243336
 down	3.878395566849449	-0.004240698912243336
 dr	4.119557623666337	0.04846997406393841
 dr.	4.438011354784871	0.08945849387643692
 dr. 	4.438011354784871	0.08945849387643692
 dru	5.131158535344817	-0.043058207268715974
 drug	5.131158535344817	-0.043058207268715974
 du	3.878395566849449	-0.05356352892650066
 due	4.0325462466767075	0.011775712483629474
 due 	4.725693427236653	0.08331396637569202
 due,	4.571542747409394	-0.0672466173617304
 ea	4.214867803470662	-0.1147054938400268
 ear	4.214867803470662	-0.1147054938400268
 earl	4.571542747409394	-0.0672466173617304
 earn	5.131158535344817	-0.06416341175644533
 ed	4.438011354784871	-0.07188840951407936
 ed 	4.438011354784871	-0.07188840951407936
 ek	5.131158535344817	0.03410319126509913
 ek 	5.131158535344817	0.03410319126509913
 el	3.9525035390031706	-0.04449250649512033
 ele	4.320228319128488	-0.0795932109968374
 elec	4.320228319128488	-0.0795932109968374
 els	4.908014984030608	0.03517372930416944
 else	4.908014984030608	0.03517372930416944
 em	4.725693427236653	-0.008023755469521497
 ema	4.908014984030608	0.05031670231224549
 emai	4.908014984030608	0.05031670231224549
 en	3.9525035390031706	-0.0637034087290415
 end	4.908014984030608	0.0506534676994
 ends	4.908014984030608	0.0506534676994
 ent	4.320228319128488	-0.11421729320680617
 ente	4.320228319128488	-0.11421729320680617
 ev	3.878395566849449	0.08196241837924235
 eve	3.878395566849449	0.08196241837924235
 even	3.9525035390031706	0.10877491788861536
 ex	4.438011354784871	0.0019033619525499596
 exp	4.438011354784871	0.0019033619525499596
 expe	4.908014984030608	0.06747756606680781
 expi	5.131158535344817	-0.06834480556008539
 f0	4.571542747409394	0.011655530694433562
 f0l	4.725693427236653	-0.007923011119589363
 f0ll	4.725693427236653	-0.007923011119589363
 fa	4.214867803470662	-0.09808691032914854
 fas	4.320228319128488	-0.08028705823800887
 fast	4.320228319128488	-0.08028705823800887
 fe	3.1501570664782337	-0.10917887519730314
 fee	4.320228319128488	0.04054126428481206
 fee 	5.418840607796598	-0.05392010847248636
 fee.	4.571542747409394	0.08838869421756201
 few	3.472930458741285	-0.152955804139157
 few 	3.472930458741285	-0.152955804139157
 fl	3.9525035390031706	0.08358152322591261
 fla	5.131158535344817	0.03240399920206185
 flag	5.131158535344817	0.03240399920206185
 fli	4.214867803470662	0.06251211065391536
 flip	4.214867803470662	0.06251211065391536
 fo	2.2269934553163164	0.2101058324644684
 fol	4.725693427236653	-0.04264018471707973
 foll	4.725693427236653	-0.04264018471707973
 for	2.297945191288601	0.2375342607423667
 for 	2.297945191288601	0.2375342607423667
 fr	2.8798667367383217	0.21311083865620611
 fr0	5.131158535344817	0.045194294700549205
 fr0m	5.131158535344817	0.045194294700549205
 fra	4.725693427236653	0.04387754652524843
 frau	4.725693427236653	0.04387754652524843
 fre	4.320228319128488	-0.018949757976356483
 free	4.320228319128488	-0.018949757976356483
 fri	4.908014984030608	0.05746862259025901
 frid	4.908014984030608	0.05746862259025901
 fro	3.339399066116762	0.16224365590577872
 from	3.339399066116762	0.16224365590577872
 fu	4.571542747409394	-0.0672466173617304
 fun	4.571542747409394	-0.0672466173617304
 fund	4.571542747409394	-0.0672466173617304
 ga	3.7448641742249262	-0.069000707274073
 gas	4.908014984030608	0.04464741616697066
 gas 	4.908014984030608	0.04464741616697066
 gay	4.0325462466767075	-0.11098479028440791
 gaya	4.0325462466767075	-0.11098479028440791
 ge	3.3819586805355577	-0.02693318499260696
 gen	4.438011354784871	0.10300861946719383
 gene	4.438011354784871	0.10300861946719383
 get	3.7448641742249262	-0.1167435879129069
 get 	3.7448641742249262	-0.1167435879129069
 gh	4.320228319128488	0.08007710556562171
 gha	4.320228319128488	0.08007710556562171
 ghar	4.320228319128488	0.08007710556562171
 gi	5.418840607796598	-0.04951875232710177
 giv	5.418840607796598	-0.04951875232710177
 give	5.418840607796598	-0.04951875232710177
 gr	3.6842395524084917	0.02593494631915708
 gra	4.908014984030608	0.05746862259025901
 gram	4.908014984030608	0.05746862259025901
 gro	3.9525035390031706	-0.018457035775050038
 groc	4.908014984030608	0.06829148197404039
 grou	4.320228319128488	-0.08028705823800887
 gu	4.214867803470662	-0.11236773447598732
 gua	4.214867803470662	-0.11236773447598732
 guar	4.214867803470662	-0.11236773447598732
 ha	2.123003741792269	-0.08927510870597773
 haf	5.131158535344817	0.05923616199398026
 haft	5.131158535344817	0.05923616199398026
 hai	2.528468849900433	-0.23968460596112384
 hai 	5.131158535344817	0.03410319126509913
 hai,	3.573013917298267	-0.1374381139566431
 hai.	2.962104834975294	-0.1699589417692719
 hain	4.438011354784871	-0.024840901781749698
 han	5.131158535344817	-0.01753670920428523
 hang	5.418840607796598	0.01609258968428807
 has	3.2216160304603783	0.15474718559347878
 has 	3.2216160304603783	0.15474718559347878
 hav	5.131158535344817	-0.01753670920428523
 have	5.131158535344817	-0.01753670920428523
 hd	4.908014984030608	0.08823842248780141
 hdf	4.908014984030608	0.08823842248780141
 hdfc	4.908014984030608	0.08823842248780141
 he	3.472930458741285	-0.008453769374887505
 hea	4.571542747409394	-0.016716943022362502
 head	4.908014984030608	-0.04851901761088553
 heal	5.418840607796598	0.03375358030935293
 hel	3.8094026953624978	0.004657188625687832
 help	3.8094026953624978	0.004657188625687832
 hi	4.908014984030608	0.04076702723604924
 hi 	4.908014984030608	0.04076702723604924
 ho	2.625632598354081	-0.24550972730774348
 ho 	3.8094026953624978	-0.20467745878073318
 hog	4.908014984030608	-0.04851901761088553
 hoga	4.908014984030608	-0.04851901761088553
 hol	4.119557623666337	-0.09586371542726378
 hold	4.119557623666337	-0.09586371542726378
 hom	4.908014984030608	-0.10303067836477697
 home	4.908014984030608	-0.10303067836477697
 hoo	4.320228319128488	0.004244735588474283
 hoon	4.320228319128488	0.004244735588474283
 hos	5.131158535344817	0.03875057105766574
 hosp	5.131158535344817	0.03875057105766574
 hou	4.725693427236653	0.027590557079011205
 hour	4.725693427236653	0.027590557079011205
 hu	3.878395566849449	-0.10671771854994767
 hua	4.214867803470662	-0.11068331507187529
 hua 	4.438011354784871	-0.0811143672144162
 hua.	5.418840607796598	-0.04325872643532636
 hui	5.131158535344817	0.03410319126509913
 hui 	5.131158535344817	0.03410319126509913
 hum	4.438011354784871	-0.03506929494841169
 hum 	5.131158535344817	-0.043058207268715974
 humn	5.131158535344817	0.03410319126509913
 i 	3.5217206229107165	-0.22423422452116118
 i'	4.214867803470662	-0.06954312472674146
 i'm	4.214867803470662	-0.06954312472674146
 i'm 	4.214867803470662	-0.06954312472674146
 ic	5.131158535344817	0.08071349795957254
 ici	5.131158535344817	0.08071349795957254
 icic	5.131158535344817	0.08071349795957254
 if	3.7448641742249262	0.16820354722109573
 if 	3.7448641742249262	0.16820354722109573
 il	4.119557623666337	-0.10101244791914603
 ill	4.119557623666337	-0.10101244791914603
 ille	4.119557623666337	-0.10101244791914603
 im	4.0325462466767075	-0.08047232166590815
 imm	4.0325462466767075	-0.08047232166590815
 imme	4.0325462466767075	-0.08047232166590815
 in	2.390318511419616	-0.024069565315731675
 in 	3.1852483862895036	-0.03760090240028988
 ind	5.131158535344817	0.03240399920206185
 inde	5.131158535344817	0.03240399920206185
 inf	4.908014984030608	0.05746862259025901
 info	4.908014984030608	0.05746862259025901
 ins	4.214867803470662	0.11751870674200544
 insu	4.214867803470662	0.11751870674200544
 int	3.472930458741285	-0.038398388644023965
 inte	4.0325462466767075	0.02194914413477896
 into	4.214867803470662	-0.06954312472674146
 inv	3.9525035390031706	-0.1308857674451654
 inve	4.214867803470662	-0.09808691032914854
 invo	5.131158535344817	-0.05050601033617267
 is	2.1107336492004545	0.09092764660657661
 is 	2.1999647829283973	0.1084894293235833
 iss	4.438011354784871	-0.02767310221103065
 issu	4.438011354784871	-0.02767310221103065
 it	2.8038808297604	-0.1307800840037342
 it 	2.962104834975294	-0.09481098875458879
 ite	4.571542747409394	-0.06690245731006512
 item	4.571542747409394	-0.06690245731006512
 ja	3.1852483862895036	0.018031791163344798
 jaa	4.908014984030608	0.0024024169137625115
 jaak	5.131158535344817	0.03410319126509913
 jai	5.131158535344817	-0.05050601033617267
 jail	5.131158535344817	-0.05050601033617267
 jal	3.7448641742249262	0.04555071434600918
 jald	3.7448641742249262	0.04555071434600918
 jay	4.214867803470662	0.012016716446014075
 jaye	4.214867803470662	0.012016716446014075
 ji	4.119557623666337	0.037555063934902724
 ji 	4.119557623666337	0.037555063934902724
 jo	3.339399066116762	-0.1641958295332204
 job	4.571542747409394	-0.06439388305361703
 job 	4.571542747409394	-0.06439388305361703
 joi	3.627081138568543	-0.12725057216387653
 join	3.627081138568543	-0.12725057216387653
 ju	4.214867803470662	-0.03809514273142584
 jus	4.214867803470662	-0.03809514273142584
 just	4.214867803470662	-0.03809514273142584
 ka	3.1852483862895036	-0.1237710819907777
 kaa	4.571542747409394	-0.06439388305361703
 kaam	4.571542747409394	-0.06439388305361703
 kah	5.131158535344817	0.05923616199398026
 kaha	5.131158535344817	0.05923616199398026
 kar	3.1852483862895036	-0.13684616824459106
 kar 	4.214867803470662	0.11931377111307198
 kark	4.571542747409394	-0.007978361647233449
 karn	5.418840607796598	-0.08086390277360582
 karo	3.6842395524084917	-0.20116816463825163
 kat	5.131158535344817	0.03410319126509913
 kata	5.131158535344817	0.03410319126509913
 kb	5.418840607796598	-0.05392010847248636
 kbc	5.418840607796598	-0.05392010847248636
 kbc 	5.418840607796598	-0.05392010847248636
 ke	3.6842395524084917	0.008681479926426115
 ke 	4.571542747409394	-0.023720864710509312
 kee	4.119557623666337	0.03108285606508761
 keep	4.119557623666337	0.03108285606508761
 kh	5.131158535344817	-0.08308578119726065
 khu	5.131158535344817	-0.08308578119726065
 khud	5.131158535344817	-0.08308578119726065
 ki	3.9525035390031706	0.0018123211330519568
 ki 	4.320228319128488	0.044689284563174524
 kiy	4.908014984030608	-0.04851901761088553
 kiya	4.908014984030608	-0.04851901761088553
 kn	4.571542747409394	0.1176700664227714
 kno	4.571542747409394	0.1176700664227714
 know	4.571542747409394	0.1176700664227714
 ko	4.320228319128488	0.07175716568512377
 ko 	5.418840607796598	-0.044583050633599505
 koi	4.571542747409394	0.08315955168801911
 koi 	4.571542747409394	0.08315955168801911
 kos	5.131158535344817	0.03410319126509913
 kosh	5.131158535344817	0.03410319126509913
 ky	4.438011354784871	-0.10911150917922702
 kyc	4.438011354784871	-0.10911150917922702
 kyc 	4.438011354784871	-0.10911150917922702
 la	3.627081138568543	0.095246639287977
 lab	5.131158535344817	0.05194589565252722
 lab 	5.131158535344817	0.05194589565252722
 lak	5.418840607796598	-0.05392010847248636
 lakh	5.418840607796598	-0.05392010847248636
 lat	4.438011354784871	0.18824139844108592
 late	4.438011354784871	0.18824139844108592
 lau	4.725693427236653	-0.07716575992904777
 laun	4.725693427236653	-0.07716575992904777
 le	3.878395566849449	0.09440997045151757
 len	5.418840607796598	0.06196892378414674
 lene	5.418840607796598	0.06196892378414674
 let	4.0325462466767075	0.05204688711194032
 let 	4.571542747409394	0.1176700664227714
 let'	4.725693427236653	-0.06064472254432294
 li	3.0517169936649813	-0.20625132143607744
 lik	4.908014984030608	0.045147249556174794
 like	4.908014984030608	0.045147249556174794
 lim	4.320228319128488	-0.08028705823800887
 limi	4.320228319128488	-0.08028705823800887
 lin	3.7448641742249262	-0.19851982035836502
 line	5.418840607796598	-0.061773057457891765
 link	3.878395566849449	-0.1613860079513594
 liy	4.571542747409394	-0.023720864710509312
 liye	4.571542747409394	-0.023720864710509312
 lo	4.119557623666337	0.05100305317180832
 log	4.908014984030608	0.08823842248780141
 logi	4.908014984030608	0.08823842248780141
 lot	5.418840607796598	-0.05392010847248636
 lott	5.418840607796598	-0.05392010847248636
 low	5.418840607796598	0.042104017765271
 low,	5.418840607796598	0.042104017765271
 lu	5.418840607796598	-0.044583050633599505
 lun	5.418840607796598	-0.044583050633599505
 lung	5.418840607796598	-0.044583050633599505
 ma	3.627081138568543	-0.092829095854112
 mai	3.9525035390031706	-0.0828243687158978
 main	3.9525035390031706	-0.0828243687158978
 mat	4.908014984030608	-0.09837862569435665
 mat 	4.908014984030608	-0.09837862569435665
 may	4.908014984030608	0.07561319136137523
 may 	4.908014984030608	0.07561319136137523
 me	3.3819586805355577	-0.01858449096637745
 me 	3.5217206229107165	-0.045948585352174304
 meh	5.131158535344817	0.03875057105766574
 meht	5.131158535344817	0.03875057105766574
 mi	3.3819586805355577	-0.10938110824213845
 mil	4.571542747409394	-0.06439388305361703
 mila	4.571542747409394	-0.06439388305361703
 min	4.214867803470662	-0.02388308034890368
 mino	4.908014984030608	-0.049970383858861704
 minu	4.908014984030608	0.03517372930416944
 mis	4.438011354784871	-0.05587604237240786
 mism	4.438011354784871	-0.05587604237240786
 mo	2.585627263740382	-0.09712865895108325
 mob	4.908014984030608	0.0506534676994
 mobi	4.908014984030608	0.0506534676994
 mon	3.0834656919795616	-0.0516676474370767
 mond	4.908014984030608	0.061867127510551415
 mone	3.7448641742249262	-0.10184504238221916
 moni	5.131158535344817	0.03240399920206185
 mont	4.320228319128488	-0.036639423840568466
 mor	4.571542747409394	-0.0672466173617304
 more	4.571542747409394	-0.0672466173617304
 mov	3.6842395524084917	-0.060492300086343084
 movi	3.6842395524084917	-0.060492300086343084
 mu	4.725693427236653	-0.042051530347404324
 mum	5.131158535344817	-0.043058207268715974
 mumb	5.131158535344817	-0.043058207268715974
 my	5.131158535344817	-0.07966479562424436
 mys	5.131158535344817	-0.07966479562424436
 myse	5.131158535344817	-0.07966479562424436
 n0	5.418840607796598	0.01927658694703517
 n0t	5.418840607796598	0.01927658694703517
 n0ti	5.418840607796598	0.01927658694703517
 na	3.0517169936649813	-0.08750176172755691
 naa	4.438011354784871	-0.07188840951407936
 naam	4.438011354784871	-0.07188840951407936
 nah	3.7448641742249262	0.020059863994732967
 nahi	3.7448641742249262	0.020059863994732967
 nam	4.571542747409394	-0.06690245731006512
 name	4.571542747409394	-0.06690245731006512
 nar	5.131158535344817	-0.05050601033617267
 narc	5.131158535344817	-0.05050601033617267
 nay	5.131158535344817	0.03410319126509913
 naya	5.131158535344817	0.03410319126509913
 ne	2.7107904066943878	0.0794193562703795
 ne 	5.131158535344817	0.05923616199398026
 nea	5.418840607796598	0.01609258968428807
 near	5.418840607796598	0.01609258968428807
 nee	3.3819586805355577	-0.026885782657547187
 need	3.3819586805355577	-0.026885782657547187
 net	4.571542747409394	0.10843134857641305
 net 	4.908014984030608	0.07561319136137523
 netf	5.418840607796598	0.0450452040498936
 new	4.725693427236653	0.04387754652524843
 new 	4.725693427236653	0.04387754652524843
 nex	4.0325462466767075	-0.041416464550964094
 next	4.0325462466767075	-0.041416464550964094
 ni	4.438011354784871	-0.07188840951407936
 nik	4.438011354784871	-0.07188840951407936
 nikl	4.438011354784871	-0.07188840951407936
 no	2.213387803260538	-0.16241633011627835
 no 	3.9525035390031706	0.04430804198301013
 not	2.9910923718485463	-0.07298062900858256
 not 	3.627081138568543	0.021804317654849453
 note	4.214867803470662	-0.06954312472674146
 noth	4.725693427236653	-0.06064472254432294
 noti	5.131158535344817	-0.005533430657869994
 now	3.0517169936649813	-0.18368243055587052
